Id,Ort,Plz,Vorwahl,Bundesland
1520,Bernsbach,8315.0,3774.0,Sachsen
1521,Bernsdorf,2994.0,35723.0,Sachsen
1522,Bernsdorf,4916.0,3535.0,Brandenburg
1523,Bernsdorf,7318.0,36736.0,Thüringen
1524,Bernsdorf,9337.0,3723.0,Sachsen
1525,Bernsgrün,7952.0,371.0,Thüringen
1526,Bernstadt,2748.0,35874.0,Sachsen
1530,Bernterode,37308.0,36082.0,Thüringen
1531,Bernterode,37355.0,36076.0,Thüringen
1538,Berßel,38835.0,39421.0,Sachsen-Anhalt
1539,Berthelsdorf,2747.0,35873.0,Sachsen
1541,Bertikow,17291.0,39858.0,Brandenburg
1542,Bertingen,39517.0,39366.0,Sachsen-Anhalt
1543,Bertkow,39596.0,39388.0,Sachsen-Anhalt
1544,Bertsdorf-Hörnitz,2763.0,3583.0,Sachsen
1548,Besandten,19309.0,38758.0,Brandenburg
1559,Bestensee,15741.0,33763.0,Brandenburg
1561,Bethanien,8258.0,37423.0,Sachsen
1562,Bethau,6925.0,35386.0,Sachsen-Anhalt
1564,Bethenhausen,7554.0,36695.0,Thüringen
1566,Betten,3238.0,3531.0,Brandenburg
1569,Bettenhausen,98617.0,36943.0,Thüringen
1577,Betzin,16833.0,33922.0,Brandenburg
1579,Beucha,4824.0,34292.0,Sachsen
1581,Beuernfeld,99819.0,36920.0,Thüringen
1583,Beulbar-Ilmsdorf,7616.0,36692.0,Thüringen
1585,Beulwitz,7318.0,3671.0,Thüringen
1586,Beuna,6217.0,3461.0,Sachsen-Anhalt
1587,Beuren,37327.0,3605.0,Thüringen
1593,Beuster,39615.0,39397.0,Sachsen-Anhalt
1594,Beutel,17268.0,3987.0,Brandenburg
1596,Beutelsdorf,7407.0,36742.0,Thüringen
1598,Beutersitz,4924.0,35341.0,Brandenburg
1599,Beveringen,16928.0,3395.0,Brandenburg
1605,Beyern,4895.0,35363.0,Brandenburg
1606,Beyernaumburg,6528.0,3464.0,Sachsen-Anhalt
1607,Bias,39264.0,3923.0,Sachsen-Anhalt
1610,Biberau,98666.0,36874.0,Thüringen
1616,Bibra,7768.0,36424.0,Thüringen
1617,Bibra,98631.0,36944.0,Thüringen
1626,Bickenriede,99976.0,36023.0,Thüringen
1635,Biebersdorf,15913.0,35471.0,Brandenburg
1636,Bieberstein,9629.0,37324.0,Sachsen
1643,Biederitz,39175.0,39292.0,Sachsen-Anhalt
1646,Biegen,15236.0,33608.0,Brandenburg
1647,Biehlen,1945.0,35752.0,Brandenburg
1667,Bielen,99735.0,3631.0,Thüringen
1668,Biendorf,6408.0,34722.0,Sachsen-Anhalt
1671,Bienstädt,99100.0,36208.0,Thüringen
1672,Biere,39221.0,39297.0,Sachsen-Anhalt
1677,Bierstedt,29416.0,39007.0,Sachsen-Anhalt
1679,Biesenbrow,16278.0,39861.0,Brandenburg
1680,Biesendahlshof,16306.0,33331.0,Brandenburg
1681,Biesenrode,6343.0,34782.0,Sachsen-Anhalt
1682,Biesenthal,16359.0,3337.0,Brandenburg
1684,Biesterholz,16928.0,,Brandenburg
1687,Bietikow,17291.0,39858.0,Brandenburg
1689,Billeben,99713.0,36020.0,Thüringen
1693,Billroda,6647.0,36377.0,Sachsen-Anhalt
1696,Bilzingsleben,6578.0,36375.0,Thüringen
1699,Binde,29416.0,39036.0,Sachsen-Anhalt
1700,Bindfelde,39590.0,3931.0,Sachsen-Anhalt
1702,Bindow,15754.0,33767.0,Brandenburg
1722,Birkenfelde,16928.0,33986.0,Brandenburg
1723,Birkenfelde,37318.0,36083.0,Thüringen
1724,Birkenhain,14979.0,3379.0,Brandenburg
1729,Birkenhügel,7366.0,36642.0,Thüringen
1730,Birkenschäferei,6528.0,,Sachsen-Anhalt
1731,Birkenstein,15366.0,3342.0,Brandenburg
1734,Birkenwerder,16547.0,3303.0,Brandenburg
1738,Birkholz,15748.0,33765.0,Brandenburg
1739,Birkholz,15831.0,33701.0,Brandenburg
1740,Birkholz,15848.0,3366.0,Brandenburg
1741,Birkholz,19357.0,38780.0,Brandenburg
1742,Birkholz,39517.0,3935.0,Sachsen-Anhalt
1743,Birkhorst,14547.0,33204.0,Brandenburg
1744,Birkigt,7336.0,36732.0,Thüringen
1745,Birkungen,37327.0,3605.0,Thüringen
1753,Birx,98634.0,36946.0,Thüringen
1756,Bischdorf,3205.0,3541.0,Brandenburg
1757,Bischhagen,37308.0,3606.0,Thüringen
1759,Bischheim-Häslich,1920.0,3578.0,Sachsen
1761,Bischofferode,37345.0,36077.0,Thüringen
1762,Bischofrod,98553.0,36873.0,Thüringen
1763,Bischofroda,99826.0,36924.0,Thüringen
1764,Bischofrode,6295.0,3475.0,Sachsen-Anhalt
1769,Bischofswerda,1877.0,3594.0,Sachsen
1775,Bismark,39629.0,39089.0,Sachsen-Anhalt
1786,Bitterfeld,6749.0,3493.0,Sachsen-Anhalt
1787,Bittkau,39517.0,39362.0,Sachsen-Anhalt
1792,Blandikow,16909.0,33962.0,Brandenburg
1795,Blankenberg,7366.0,36642.0,Thüringen
1796,Blankenberg,16845.0,33974.0,Brandenburg
1798,Blankenburg,17291.0,39863.0,Brandenburg
1799,Blankenburg,38889.0,3944.0,Sachsen-Anhalt
1800,Blankenburg,99955.0,36043.0,Thüringen
1801,Blankenfelde,15827.0,3379.0,Brandenburg
1804,Blankenhain,99444.0,36459.0,Thüringen
1805,Blankenheim,6528.0,34659.0,Sachsen-Anhalt
1809,Blankensee,14959.0,33731.0,Brandenburg
1812,Blankenstein,7366.0,36642.0,Thüringen
1813,Blasdorf,15868.0,33671.0,Brandenburg
1817,Blauenthal,8318.0,37752.0,Sachsen
1818,Blaues Glück,7338.0,,Thüringen
1821,Blechhammer,8309.0,37752.0,Sachsen
1824,Bleckenrode,37339.0,36071.0,Thüringen
1828,Bleicherode,99752.0,36338.0,Thüringen
1832,Blesendorf,16909.0,33963.0,Brandenburg
1834,Bleyen,15328.0,33479.0,Brandenburg
1837,Bliederstedt,99718.0,36370.0,Thüringen
1839,Bliesdorf,16269.0,33456.0,Brandenburg
1840,Bliesendorf,14542.0,3327.0,Brandenburg
1846,Blindow,17291.0,3984.0,Brandenburg
1847,Blochwitz,1561.0,35248.0,Sachsen
1848,Bloischdorf,3130.0,3563.0,Brandenburg
1852,Blönsdorf,14913.0,33743.0,Brandenburg
1853,Blossin,15754.0,33767.0,Brandenburg
1855,Blumberg,16306.0,33331.0,Brandenburg
1856,Blumberg,16356.0,33394.0,Brandenburg
1858,Blumenaue,16845.0,,Brandenburg
1859,Blumenhagen,16306.0,3332.0,Brandenburg
1862,Blumenow,16775.0,33087.0,Brandenburg
1863,Blumenthal,16928.0,33984.0,Brandenburg
1867,Blütenberg,16230.0,3334.0,Brandenburg
1868,Blüthen,19357.0,38797.0,Brandenburg
1869,Bobbau,6766.0,3494.0,Sachsen-Anhalt
1870,Bobeck,7646.0,36692.0,Thüringen
1873,Bobenneukirchen,8606.0,37434.0,Sachsen
1875,Boberow,19357.0,38781.0,Brandenburg
1883,Boblitz,3222.0,3542.0,Brandenburg
1885,Bobritzsch,9627.0,37325.0,Sachsen
1891,Bochow,14550.0,33207.0,Brandenburg
1892,Bochow,14913.0,3372.0,Brandenburg
1911,Bocka,7589.0,36604.0,Thüringen
1912,Bockau,8324.0,3771.0,Sachsen
1913,Böcke,14778.0,33832.0,Brandenburg
1914,Bockelnhagen,37345.0,36072.0,Thüringen
1915,Bockelwitz,4703.0,34362.0,Sachsen
1922,Bockstadt,98673.0,3686.0,Thüringen
1923,Bockwitz,4680.0,34381.0,Sachsen
1924,Böddensell,39359.0,39054.0,Sachsen-Anhalt
1925,Boddin,16928.0,3395.0,Brandenburg
1929,Bodelwitz,7381.0,3647.0,Thüringen
1931,Bodenbach,1683.0,35242.0,Sachsen
1937,Bodenrode,37308.0,3606.0,Thüringen
1953,Böhla,1561.0,35755.0,Sachsen
1954,Böhlen,1594.0,3525.0,Sachsen
1955,Böhlen,1594.0,3525.0,Sachsen
1956,Böhlen,4564.0,34206.0,Sachsen
1957,Böhlen,4668.0,34386.0,Sachsen
1958,Böhlen,98701.0,36781.0,Thüringen
1968,Bohsdorf,3130.0,35698.0,Brandenburg
1975,Boitzenburger Land,17268.0,39889.0,Brandenburg
1994,Bölkendorf,16248.0,33365.0,Brandenburg
1997,Bollberg,7646.0,36428.0,Thüringen
2003,Bollensdorf,15936.0,35451.0,Brandenburg
2004,Bolleroda,99819.0,36920.0,Thüringen
2005,Bollersdorf,15377.0,33433.0,Brandenburg
2008,Bollmannsruh,14778.0,33838.0,Brandenburg
2012,Bolschwitz,3205.0,3541.0,Brandenburg
2013,Bölsdorf,39517.0,39322.0,Sachsen-Anhalt
2016,Bölzke,16928.0,3395.0,Brandenburg
2019,Bomsdorf,15898.0,33657.0,Brandenburg
2026,Bonese,29413.0,39039.0,Sachsen-Anhalt
2028,Bönitz,4924.0,35341.0,Brandenburg
2053,Boock,39606.0,39399.0,Sachsen-Anhalt
2058,Bootz,19357.0,38797.0,Brandenburg
2072,Borgisdorf,14913.0,33746.0,Brandenburg
2073,Borgsdorf,16556.0,3301.0,Brandenburg
2077,Borken,4916.0,3535.0,Brandenburg
2080,Borkheide,14822.0,33845.0,Brandenburg
2081,Bork-Lellichow,16866.0,33976.0,Brandenburg
2084,Borkwalde,14822.0,33845.0,Brandenburg
2088,Born,39345.0,3904.0,Sachsen-Anhalt
2089,Borna,4552.0,3433.0,Sachsen
2090,Borne,14806.0,33841.0,Brandenburg
2091,Borne,39435.0,39263.0,Sachsen-Anhalt
2092,Börnecke,14828.0,33847.0,Brandenburg
2093,Börnersdorf-Breitenau,1825.0,35025.0,Sachsen
2094,Bornhagen,37318.0,36081.0,Thüringen
2102,Börnichen,9437.0,37294.0,Sachsen
2103,Börnicke,14641.0,33230.0,Brandenburg
2104,Börnicke,16321.0,3338.0,Brandenburg
2105,Bornitz,6712.0,34424.0,Sachsen-Anhalt
2106,Bornow,15848.0,3366.0,Brandenburg
2107,Bornower Ausbau,15848.0,3366.0,Brandenburg
2108,Bornsdorf,15926.0,35455.0,Brandenburg
2109,Bornsen,29413.0,3902.0,Sachsen-Anhalt
2112,Bornstedt,6295.0,3475.0,Sachsen-Anhalt
2113,Bornstedt,39343.0,39206.0,Sachsen-Anhalt
2114,Bornum,39264.0,39248.0,Sachsen-Anhalt
2120,Borsch,36419.0,36967.0,Thüringen
2121,Borsdorf,4451.0,34291.0,Sachsen
2129,Borstendorf,9579.0,37294.0,Sachsen
2132,Borxleben,6556.0,3466.0,Thüringen
2139,Bösdorf,39359.0,39057.0,Sachsen-Anhalt
2140,Böseckendorf,37339.0,36071.0,Thüringen
2143,Bösenbrunn,8606.0,37421.0,Sachsen
2145,Bösleben-Wüllersleben,99310.0,36200.0,Thüringen
2147,Boßdorf,6895.0,34929.0,Sachsen-Anhalt
2152,Bothenheilingen,99947.0,36043.0,Thüringen
2155,Bottendorf,6571.0,34672.0,Thüringen
2157,Bottmersdorf,39164.0,39209.0,Sachsen-Anhalt
2164,Bötzow,16727.0,3304.0,Brandenburg
2169,Boxberg,2943.0,35774.0,Sachsen
2176,Brachstedt,6188.0,34604.0,Sachsen-Anhalt
2179,Brachwitz,6198.0,345.0,Sachsen-Anhalt
2180,Brachwitz,14822.0,33748.0,Brandenburg
2185,Brädikow,14641.0,33237.0,Brandenburg
2187,Brahmenau,7554.0,365.0,Thüringen
2188,Brahmow,3096.0,35603.0,Brandenburg
2191,Bralitz,16259.0,33369.0,Brandenburg
2192,Brambach,6862.0,34901.0,Sachsen-Anhalt
2199,Brandenburg,14770.0,3381.0,Brandenburg
2200,Brandenburg,14772.0,3381.0,Brandenburg
2201,Brandenburg,14774.0,3381.0,Brandenburg
2202,Brandenburg,14776.0,3381.0,Brandenburg
2203,Brandenstein,39307.0,39223.0,Sachsen-Anhalt
2204,Brand-Erbisdorf,9618.0,37322.0,Sachsen
2205,Branderoda,6632.0,34632.0,Sachsen-Anhalt
2208,Brandhorst,6785.0,34904.0,Sachsen-Anhalt
2209,Brandis,4821.0,34292.0,Sachsen
2210,Brandis,4916.0,34292.0,Brandenburg
2216,Braschwitz,6188.0,345.0,Sachsen-Anhalt
2217,Bräsen,6862.0,34907.0,Sachsen-Anhalt
2218,Brattendorf,98673.0,36878.0,Thüringen
2222,Braunichswalde,7580.0,36608.0,Thüringen
2226,Bräunrode,6333.0,34781.0,Sachsen-Anhalt
2228,Braunsbedra,6242.0,34633.0,Sachsen-Anhalt
2229,Braunsberg,16818.0,33929.0,Brandenburg
2244,Braunschwende,6543.0,34775.0,Sachsen-Anhalt
2245,Braunsdorf,1737.0,35203.0,Sachsen
2246,Braunsdorf,7955.0,36482.0,Thüringen
2247,Braunsdorf,15518.0,33633.0,Brandenburg
2248,Bräunsdorf,9212.0,3722.0,Sachsen
2249,Bräunsdorf,9603.0,37321.0,Sachsen
2251,Braunsroda,6577.0,34673.0,Thüringen
2252,Braunsroda,6648.0,34467.0,Sachsen-Anhalt
2261,Breddin,16845.0,33972.0,Brandenburg
2266,Bredereiche,16775.0,33087.0,Brandenburg
2267,Bredow,14641.0,3321.0,Brandenburg
2271,Breese,19322.0,3877.0,Brandenburg
2276,Bregenstedt,39343.0,39052.0,Sachsen-Anhalt
2277,Brehme,37339.0,36071.0,Thüringen
2278,Brehna,6796.0,34954.0,Sachsen-Anhalt
2285,Breitenau,3249.0,35323.0,Brandenburg
2288,Breitenbach,6528.0,34658.0,Sachsen-Anhalt
2289,Breitenbach,6712.0,34658.0,Sachsen-Anhalt
2291,Breitenbach,37327.0,3605.0,Thüringen
2293,Breitenbach,98553.0,36841.0,Thüringen
2296,Breitenbrunn,8359.0,37756.0,Sachsen
2301,Breitenfeld,8258.0,37422.0,Sachsen
2302,Breitenfeld,39638.0,39085.0,Sachsen-Anhalt
2305,Breitenhagen,39240.0,39294.0,Sachsen-Anhalt
2306,Breitenhain,7806.0,36481.0,Thüringen
2307,Breitenheerda,7407.0,36744.0,Thüringen
2309,Breitenstein,6547.0,34654.0,Sachsen-Anhalt
2313,Breitenworbis,37339.0,36074.0,Thüringen
2321,Breitungen,6536.0,34651.0,Sachsen-Anhalt
2322,Breitungen,98597.0,36848.0,Thüringen
2360,Bremen,36419.0,36967.0,Thüringen
2373,Bremsdorf,15890.0,33654.0,Brandenburg
2374,Bremsnitz,7646.0,36426.0,Thüringen
2375,Brenitz,3253.0,35323.0,Brandenburg
2381,Bresch,19348.0,38782.0,Brandenburg
2385,Breslack,15898.0,33657.0,Brandenburg
2387,Bretleben,6556.0,34673.0,Thüringen
2388,Bretnig-Hauswalde,1900.0,35952.0,Sachsen
2389,Bretsch,39606.0,39391.0,Sachsen-Anhalt
2392,Brettin,39307.0,3933.0,Sachsen-Anhalt
2400,Breydin,16230.0,33451.0,Brandenburg
2407,Brielow,14778.0,33837.0,Brandenburg
2408,Briescht,15848.0,33674.0,Brandenburg
2409,Brieselang,14656.0,33232.0,Brandenburg
2410,Briesen,3096.0,35606.0,Brandenburg
2411,Briesen,15518.0,33607.0,Brandenburg
2412,Briesen,15757.0,33765.0,Brandenburg
2413,Briesensee,15913.0,3546.0,Brandenburg
2414,Brieske,1968.0,3573.0,Brandenburg
2415,Brieskow-Finkenheerd,15295.0,33609.0,Brandenburg
2416,Briest,14778.0,3381.0,Brandenburg
2419,Brietz,29413.0,3901.0,Sachsen-Anhalt
2429,Britz,16230.0,3334.0,Brandenburg
2431,Brockau,8491.0,3765.0,Sachsen
2432,Bröckau,6724.0,34423.0,Sachsen-Anhalt
2437,Brockwitz,1561.0,35248.0,Sachsen
2438,Brodau,4509.0,34202.0,Sachsen
2445,Brodowin,16230.0,33362.0,Brandenburg
2449,Bröhsen,4668.0,3437.0,Sachsen
2450,Broichsdorf,16259.0,,Brandenburg
2460,Bronkow,3205.0,35435.0,Brandenburg
2465,Brößnitz,1561.0,35343.0,Sachsen
2467,Brotterode,98599.0,36840.0,Thüringen
2468,Brottewitz,4895.0,35342.0,Brandenburg
2472,Bruchhagen,16278.0,33334.0,Brandenburg
2475,Bruchheim,4643.0,34341.0,Sachsen
2478,Bruchmühle,15370.0,33439.0,Brandenburg
2482,Bruchstedt,99955.0,36041.0,Thüringen
2487,Brück,14822.0,33844.0,Brandenburg
2490,Brücken,6528.0,34656.0,Sachsen-Anhalt
2495,Brückermark,14778.0,33833.0,Brandenburg
2501,Brügge,16928.0,33986.0,Brandenburg
2505,Brüheim,99869.0,36254.0,Thüringen
2509,Brumby,39240.0,39291.0,Sachsen-Anhalt
2510,Brunau,39624.0,39030.0,Sachsen-Anhalt
2511,Brunkau,39517.0,39361.0,Sachsen-Anhalt
2512,Brünkendorf,16928.0,3395.0,Brandenburg
2513,Brunn,16845.0,33979.0,Brandenburg
2517,Brünn,98673.0,36878.0,Thüringen
2519,Brunne,16833.0,33932.0,Brandenburg
2521,Brunnhartshausen,36452.0,36964.0,Thüringen
2525,Brunow,16259.0,33451.0,Brandenburg
2534,Brusendorf,15749.0,33764.0,Brandenburg
2536,Brüssow,17326.0,39742.0,Brandenburg
2546,Buch,39517.0,39362.0,Sachsen-Anhalt
2554,Bucha,6642.0,34465.0,Sachsen-Anhalt
2555,Bucha,7389.0,36484.0,Thüringen
2556,Bucha,7751.0,36454.0,Thüringen
2558,Buchbach,98743.0,36703.0,Thüringen
2563,Büchel,99638.0,36375.0,Thüringen
2565,Bücheloh,98693.0,3677.0,Thüringen
2573,Buchenhaus,16818.0,33920.0,Brandenburg
2577,Buchfart,99438.0,3643.0,Thüringen
2578,Buchhain,3253.0,35327.0,Brandenburg
2586,Buchholz,14547.0,33204.0,Brandenburg
2587,Buchholz,14823.0,33843.0,Brandenburg
2588,Buchholz,15345.0,33438.0,Brandenburg
2589,Buchholz,15518.0,33636.0,Brandenburg
2590,Buchholz,16928.0,3395.0,Brandenburg
2597,Buchholz,39579.0,39361.0,Sachsen-Anhalt
2600,Buchholz,99762.0,3631.0,Thüringen
2604,Buchhorst,16928.0,3395.0,Brandenburg
2608,Buchmühle,37339.0,,Thüringen
2610,Buchow-Karpzow,14641.0,33234.0,Brandenburg
2611,Buchwäldchen,3229.0,35434.0,Brandenburg
2612,Buchwäldchen Ziegelei,3205.0,,Brandenburg
2613,Buckau,4895.0,35363.0,Brandenburg
2614,Buckau,14793.0,33830.0,Brandenburg
2618,Bücknitz,14793.0,33830.0,Brandenburg
2619,Buckow,3205.0,3541.0,Brandenburg
2620,Buckow,14913.0,33745.0,Brandenburg
2621,Buckow,15377.0,33433.0,Brandenburg
2622,Buckow,15848.0,33675.0,Brandenburg
2623,Buckow,16230.0,3334.0,Brandenburg
2624,Buckow,16945.0,33986.0,Brandenburg
2625,Buckow b Großwudicke,14715.0,33873.0,Brandenburg
2626,Buckow b Nennhausen,14715.0,33878.0,Brandenburg
2627,Bückwitz,16845.0,33979.0,Brandenburg
2631,Büden,39291.0,39224.0,Sachsen-Anhalt
2637,Bufleben,99869.0,3621.0,Thüringen
2641,Bugk,15859.0,33678.0,Brandenburg
2643,Buhla,37339.0,36338.0,Thüringen
2645,Buhlendorf,39264.0,39246.0,Sachsen-Anhalt
2650,Bühne,38835.0,39421.0,Sachsen-Anhalt
2654,Buko,6869.0,34903.0,Sachsen-Anhalt
2657,Bullendorf,16928.0,3395.0,Brandenburg
2664,Bülstringen,39345.0,39058.0,Sachsen-Anhalt
2665,Bülzig,6895.0,34924.0,Sachsen-Anhalt
2672,Bünsche,14715.0,,Brandenburg
2680,Burg,2979.0,35727.0,Sachsen
2681,Burg,3096.0,35603.0,Brandenburg
2684,Burg,39288.0,3921.0,Sachsen-Anhalt
2697,Bürgel,7616.0,36692.0,Thüringen
2702,Burghagen,19348.0,38784.0,Brandenburg
2703,Burghammer,2979.0,35727.0,Sachsen
2708,Burgholzhausen,6648.0,34467.0,Sachsen-Anhalt
2709,Burgk,7907.0,36640.0,Thüringen
2710,Burgkemnitz,6804.0,34955.0,Sachsen-Anhalt
2715,Burglemnitz,7356.0,36643.0,Thüringen
2717,Burgliebenau,6184.0,345.0,Sachsen-Anhalt
2718,Burgneudorf,2979.0,35727.0,Sachsen
2723,Burgscheidungen,6636.0,34462.0,Sachsen-Anhalt
2725,Burgsdorf,6295.0,34773.0,Sachsen-Anhalt
2728,Burgstädt,9217.0,3724.0,Sachsen
2730,Burgstall,39517.0,39364.0,Sachsen-Anhalt
2732,Burgstein,8538.0,37433.0,Sachsen
2736,Burgwalde,37318.0,36083.0,Thüringen
2737,Burgwall,16775.0,33080.0,Brandenburg
2739,Burgwerben,6667.0,3443.0,Sachsen-Anhalt
2741,Burgwitz,7806.0,36481.0,Thüringen
2742,Burig,15537.0,3362.0,Brandenburg
2745,Burkau,1906.0,35953.0,Sachsen
2746,Burkersdorf,7422.0,36741.0,Thüringen
2747,Burkersdorf,7570.0,36603.0,Thüringen
2748,Burkersdorf,7819.0,36481.0,Thüringen
2749,"Burkersdorf, Mulde",9629.0,37324.0,Sachsen
2750,Burkersroda,6647.0,34465.0,Sachsen-Anhalt
2751,Burkhardtsdorf,9235.0,3721.0,Sachsen
2756,Burow,19348.0,38785.0,Brandenburg
2764,Burxdorf,4895.0,35342.0,Brandenburg
2765,Buschdorf,15328.0,33473.0,Brandenburg
2767,Buschkuhnsdorf,6926.0,35389.0,Sachsen-Anhalt
2768,Buschow,14715.0,33876.0,Brandenburg
2774,Busendorf,14547.0,33206.0,Brandenburg
2778,Buskow,16816.0,3391.0,Brandenburg
2780,Büßleben,99198.0,361.0,Thüringen
2781,Büßleben,99198.0,361.0,Thüringen
2782,Büste,39624.0,39089.0,Sachsen-Anhalt
2790,Buttelstedt,99439.0,36451.0,Thüringen
2794,Buttlar,36419.0,36967.0,Thüringen
2796,Buttstädt,99628.0,36373.0,Thüringen
2797,Büttstedt,37359.0,36075.0,Thüringen
2799,Butzen,15913.0,35475.0,Brandenburg
2800,Bützer,14715.0,3386.0,Brandenburg
2801,Butzow,14778.0,33836.0,Brandenburg
2807,Byhleguhre,15913.0,35603.0,Brandenburg
2808,Byhlen,15913.0,35475.0,Brandenburg
2810,Caaschwitz,7586.0,36605.0,Thüringen
2813,Cahnsdorf,15926.0,3544.0,Brandenburg
2814,Calau,3205.0,3541.0,Brandenburg
2815,Calbe,39240.0,39291.0,Sachsen-Anhalt
2819,Callenberg,9337.0,37608.0,Sachsen
2821,Calvörde,39359.0,39051.0,Sachsen-Anhalt
2824,Camburg,7774.0,36421.0,Thüringen
2826,Caminchen,15913.0,35475.0,Brandenburg
2827,Cammer,14822.0,33835.0,Brandenburg
2835,Caputh,14548.0,33209.0,Brandenburg
2838,Carlsfeld,8325.0,37752.0,Sachsen
2839,Carmzow,17291.0,39854.0,Brandenburg
2842,Carzig,15326.0,33602.0,Brandenburg
2843,Casekirchen,6618.0,36694.0,Sachsen-Anhalt
2844,Casekow,16306.0,33331.0,Brandenburg
2845,Casel,3229.0,35602.0,Brandenburg
2851,Cattenstedt,38889.0,3944.0,Sachsen-Anhalt
2852,Catterfeld,99887.0,36253.0,Thüringen
2853,Cavertitz,4758.0,34363.0,Sachsen
2864,Chemnitz,9111.0,371.0,Sachsen
2865,Chemnitz,9112.0,371.0,Sachsen
2866,Chemnitz,9113.0,371.0,Sachsen
2867,Chemnitz,9114.0,371.0,Sachsen
2868,Chemnitz,9116.0,371.0,Sachsen
2869,Chemnitz,9117.0,371.0,Sachsen
2870,Chemnitz,9119.0,371.0,Sachsen
2871,Chemnitz,9120.0,371.0,Sachsen
2872,Chemnitz,9122.0,371.0,Sachsen
2873,Chemnitz,9123.0,371.0,Sachsen
2874,Chemnitz,9125.0,371.0,Sachsen
2875,Chemnitz,9126.0,371.0,Sachsen
2876,Chemnitz,9127.0,371.0,Sachsen
2877,Chemnitz,9128.0,371.0,Sachsen
2878,Chemnitz,9130.0,371.0,Sachsen
2879,Chemnitz,9131.0,371.0,Sachsen
2882,Chörau,6386.0,34909.0,Sachsen-Anhalt
2883,Choren,4720.0,34325.0,Sachsen
2884,Chorin,16230.0,33366.0,Brandenburg
2885,Christdorf,16909.0,33965.0,Brandenburg
2886,Christes,98547.0,36844.0,Thüringen
2889,Christinendorf,15806.0,33731.0,Brandenburg
2893,Chursdorf,7907.0,36648.0,Thüringen
2894,Chursdorf,9322.0,37381.0,Sachsen
2898,Claußnitz,9236.0,37202.0,Sachsen
2902,Clingen,99718.0,3636.0,Thüringen
2904,Clöswitz,7407.0,36743.0,Thüringen
2905,Cobbel,39517.0,3935.0,Sachsen-Anhalt
2906,Cobbelsdorf,6869.0,34923.0,Sachsen-Anhalt
2909,Cochstedt,6449.0,39267.0,Sachsen-Anhalt
2913,Colbitz,39326.0,39207.0,Sachsen-Anhalt
2914,Colditz,4680.0,34381.0,Sachsen
2916,Collmen,4680.0,34381.0,Sachsen
2918,Colmnitz,1612.0,35265.0,Sachsen
2919,Colmnitz,1738.0,35202.0,Sachsen
2922,Commichau,4680.0,34381.0,Sachsen
2927,Cörmigk,6408.0,34976.0,Sachsen-Anhalt
2929,Cosa,6369.0,34978.0,Sachsen-Anhalt
2930,Coschen,15898.0,33657.0,Brandenburg
2931,Cösitz,6369.0,34978.0,Sachsen-Anhalt
2932,Cospeda,7751.0,36425.0,Thüringen
2933,Cospeda,7751.0,36425.0,Thüringen
2934,Cossebaude,1462.0,351.0,Sachsen
2935,Cossebaude,1462.0,351.0,Sachsen
2936,Cossengrün,7985.0,36621.0,Thüringen
2937,Coswig,1640.0,3523.0,Sachsen
2938,Coswig,6869.0,34903.0,Sachsen-Anhalt
2939,Cöthen,16259.0,33458.0,Brandenburg
2940,Cottbus,3042.0,355.0,Brandenburg
2941,Cottbus,3044.0,355.0,Brandenburg
2942,Cottbus,3046.0,355.0,Brandenburg
2943,Cottbus,3048.0,355.0,Brandenburg
2944,Cottbus,3050.0,355.0,Brandenburg
2945,Cottbus,3051.0,355.0,Brandenburg
2946,Cottbus,3052.0,355.0,Brandenburg
2947,Cottbus,3053.0,355.0,Brandenburg
2948,Cottbus,3054.0,355.0,Brandenburg
2949,Cottbus,3055.0,355.0,Brandenburg
2950,Cottendorf,99326.0,3629.0,Thüringen
2955,Craupe,3205.0,35435.0,Brandenburg
2956,Crawinkel,99330.0,3624.0,Thüringen
2960,Creuzburg,99831.0,36926.0,Thüringen
2961,Criewen,16306.0,33331.0,Brandenburg
2962,Crimla,7557.0,36603.0,Thüringen
2963,Crimmitschau,8451.0,3762.0,Sachsen
2964,Crinitz,3246.0,35324.0,Brandenburg
2965,Crinitzberg,8147.0,37602.0,Sachsen
2966,Crispendorf,7924.0,3663.0,Thüringen
2968,Cröchern,39517.0,39364.0,Sachsen-Anhalt
2969,Crock,98673.0,3686.0,Thüringen
2970,Crölpa-Löbschütz,6628.0,34466.0,Sachsen-Anhalt
2972,Crossen,7613.0,36693.0,Thüringen
2973,Crostau,2681.0,3592.0,Sachsen
2974,Crösten,7318.0,3671.0,Thüringen
2975,Crostwitz,1920.0,35796.0,Sachsen
2976,Crottendorf,9474.0,37344.0,Sachsen
2977,Crussow,16278.0,33338.0,Brandenburg
2978,Cumlosen,19322.0,38794.0,Brandenburg
2979,Cunewalde,2733.0,35877.0,Sachsen
2980,Cunnersdorf,1728.0,351.0,Sachsen
2981,Cursdorf,98744.0,36705.0,Thüringen
2986,Czorneboh,2733.0,,Sachsen
2988,Daasdorf a Berge,99428.0,3643.0,Thüringen
2989,Daasdorf b Buttelstedt,99439.0,36451.0,Thüringen
2991,Dabendorf,15806.0,3377.0,Brandenburg
2992,Dabergotz,16818.0,33920.0,Brandenburg
2994,Dabrun,6888.0,3491.0,Sachsen-Anhalt
2996,Dachrieden,99974.0,36023.0,Thüringen
3003,Dachwig,99100.0,36206.0,Thüringen
